#element,sp_num,g,Level(eV),Uncertainty(eV)
Zn,1,3,23.29170000,1.70000000E-03
Zn,1,3,23.32500000,1.70000000E-03
Zn,1,3,23.34920000,1.70000000E-03
Zn,1,3,23.36820000,1.70000000E-03
Zn,1,3,23.38090000,1.70000000E-03
Zn,2,2,0.00000000,
Zn,2,2,6.01087800,
Zn,2,4,6.11924500,
Zn,2,6,7.77659300,
Zn,2,4,8.11372900,
Zn,2,2,10.96480900,
Zn,2,4,12.01527600,
Zn,2,6,12.02155700,
Zn,2,2,12.56777000,
Zn,2,4,12.59821000,
Zn,2,6,12.85736000,
Zn,2,4,13.05835000,
Zn,2,2,13.20789000,
Zn,2,10,13.23902000,
Zn,2,8,13.24801000,
Zn,2,6,13.29961000,
Zn,2,4,13.41855000,
Zn,2,6,13.72162000,
Zn,2,8,13.93703000,
Zn,2,8,13.74578000,
Zn,2,6,13.85437000,
Zn,2,4,13.88552000,
Zn,2,2,13.95255000,
Zn,2,2,14.07133000,
Zn,2,4,14.07211000,
Zn,2,4,14.13978200,
Zn,2,6,14.23759500,
Zn,2,2,14.19594500,
Zn,2,8,14.53881000,
Zn,2,6,14.53888000,
Zn,2,4,14.62633200,
Zn,2,6,14.62934300,
Zn,2,2,14.86428100,
Zn,2,4,14.87306300,
Zn,2,2,15.60713000,
Zn,2,8,15.77074000,
Zn,2,6,15.77196000,
Zn,2,10,15.78453000,
Zn,2,8,15.78454000,
Zn,2,4,15.82418000,
Zn,2,6,15.82580000,
Zn,2,4,15.91255900,
Zn,2,2,15.93426000,
Zn,2,8,16.11971400,
Zn,2,6,16.50797000,
Zn,2,4,16.16401500,
Zn,2,2,16.58987000,
Zn,2,6,16.32263500,
Zn,2,4,16.69370000,
Zn,2,2,16.35065000,
Zn,2,2,16.41736000,
Zn,2,4,16.56703000,
Zn,2,6,16.44081200,
Zn,2,8,16.44519000,
Zn,2,10,16.45071000,
Zn,2,8,16.45071000,
Zn,2,4,16.47509000,
Zn,2,6,16.47606000,
Zn,2,2,16.79035000,
Zn,2,8,16.84820000,
Zn,2,6,16.84854000,
Zn,2,10,16.85240000,
Zn,2,8,16.85240000,
Zn,2,4,16.86829000,
Zn,2,6,16.86889000,
Zn,2,4,16.92450000,
Zn,2,8,17.11008000,
Zn,2,6,17.11023000,
Zn,2,4,17.12395000,
Zn,2,6,17.12439000,
Zn,2,,17.96439000,2.50000000E-04
Zn,2,8,20.00093000,
Zn,2,6,20.09416000,
Zn,2,4,20.19665000,
Zn,2,2,20.34210000,
Zn,2,6,20.45726000,
Zn,2,4,20.49175000,
Zn,2,6,20.78278000,
Zn,2,8,20.97199000,
Zn,2,6,21.00884000,
Zn,2,6,21.07562000,
Zn,2,2,21.21500000,
Zn,2,6,21.22257000,
Zn,2,8,21.28102000,
Zn,2,4,21.30391000,
Zn,2,6,21.34583000,
Zn,2,6,21.36762000,
Zn,2,8,21.44965000,
Zn,2,6,21.45364000,
Zn,2,6,21.49140000,
Zn,2,6,21.51878000,
Zn,2,10,21.51893000,
Zn,2,8,23.70553000,
Zn,2,6,23.87910000,
